event_id,timestamp,region,state,plant_id,generation_type,plant_capacity_mw,scheduled_mw,actual_mw,curtailed_mw,deviation_mw,dispatcher_remark,true_cause_label,is_synthetic,source_document_id,predicted_cause,confidence_score,pipeline_status,validation_status
EVT-2026-1671,2026-06-28 09:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,871.5,820.6,50.9,50.9,Commercial backing down order from state DISCOM (Gurowvnl),Commercial / Discom Request,True,DOC-20260628-RA,Commercial / Discom Request,0.882,classified,confirmed
EVT-2026-1672,2026-06-04 12:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,493.5,391.2,102.3,102.3,Power surrender by buying utility due to off-peak tariff,Commercial / Discom Request,True,DOC-20260604-KA,Commercial / Discom Request,0.881,classified,confirmed
EVT-2026-1673,2026-08-18 12:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,254.6,237.2,17.4,17.4,Over-generation mitigation required for grid stability,Grid Security,True,DOC-20260818-TA,Grid Security,0.885,classified,confirmed
EVT-2026-1674,2026-07-21 16:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,270.0,188.5,81.5,107.2,System security constraint enforced by SRLDC dispatcher,Grid Security,True,DOC-20260721-KA,Grid Security,0.87,classified,mismatch
EVT-2026-1675,2026-08-18 18:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,377.1,309.3,67.8,67.8,Low demand period discom backing down request,Commercial / Discom Request,True,DOC-20260818-MA,Commercial / Discom Request,0.911,classified,confirmed
EVT-2026-1676,2026-07-28 12:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,313.4,229.2,84.2,84.2,Over-generation mitigation required for grid stability,Grid Security,True,DOC-20260728-AN,Grid Security,0.885,classified,confirmed
EVT-2026-1677,2026-07-12 09:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,930.7,607.4,323.3,323.3,Power surrender by buying utility due to off-peak tariff,Commercial / Discom Request,True,DOC-20260712-RA,Commercial / Discom Request,0.881,classified,confirmed
EVT-2026-1678,2026-07-01 01:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,193.1,152.2,40.9,40.9,Emergency backing down to prevent grid failure at Pavagada,Grid Security,True,DOC-20260701-GU,Grid Security,0.846,classified,confirmed
EVT-2026-1679,2026-07-26 15:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,495.0,477.4,17.6,18.1,Line loading exceeded thermal capacity limit at Khavda,Transmission Constraint,True,DOC-20260726-KA,Transmission Constraint,0.887,classified,confirmed
EVT-2026-1680,2026-06-29 13:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,909.0,656.7,252.3,252.3,"System frequency surge (50.15 Hz), active power curtailment executed",High Frequency,True,DOC-20260629-RA,High Frequency,0.877,classified,confirmed
EVT-2026-1681,2026-06-13 15:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,317.3,196.5,120.8,120.8,Low demand period discom backing down request,Commercial / Discom Request,True,DOC-20260613-TA,Commercial / Discom Request,0.911,classified,confirmed
EVT-2026-1682,2026-06-03 18:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,810.5,759.2,51.3,51.3,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260603-RA,Transmission Constraint,0.901,classified,confirmed
EVT-2026-1683,2026-06-21 04:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,228.8,204.3,24.5,24.5,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260621-GU,Commercial / Discom Request,0.898,classified,confirmed
EVT-2026-1684,2026-08-14 17:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,357.2,223.3,133.9,133.9,Planned line clearance for grid upgrade work,Maintenance / Outage,True,DOC-20260814-AN,Maintenance / Outage,0.91,classified,confirmed
EVT-2026-1685,2026-07-15 13:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,547.6,474.5,73.1,89.5,"Frequency higher than statutory limit (50.07 Hz), RE reduction mandated",High Frequency,True,DOC-20260715-RA,High Frequency,0.903,classified,mismatch
EVT-2026-1686,2026-07-05 16:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,401.5,324.1,77.4,105.9,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260705-TA,Transmission Constraint,0.901,classified,mismatch
EVT-2026-1687,2026-08-07 12:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,343.1,235.9,107.2,107.2,Substation maintenance work scheduled at Bhuj,Maintenance / Outage,True,DOC-20260807-AN,Maintenance / Outage,0.854,classified,confirmed
EVT-2026-1688,2026-07-29 13:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,359.7,219.4,140.3,140.3,Transmission congestion on Tuticorin to Bhadla 765kV line,Transmission Constraint,True,DOC-20260729-TA,Transmission Constraint,0.84,classified,confirmed
EVT-2026-1689,2026-08-13 06:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,638.6,502.6,136.0,108.5,"Frequency higher than statutory limit (50.14 Hz), RE reduction mandated",High Frequency,True,DOC-20260813-RA,High Frequency,0.886,classified,mismatch
EVT-2026-1690,2026-06-21 10:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,281.7,227.3,54.4,54.4,Over-frequency condition (50.07 Hz) detected across regional grid,High Frequency,True,DOC-20260621-AN,High Frequency,0.895,classified,confirmed
EVT-2026-1691,2026-06-18 01:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,350.5,290.8,59.7,59.7,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260618-GU,Commercial / Discom Request,0.898,classified,confirmed
EVT-2026-1692,2026-07-14 16:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,255.5,204.9,50.6,50.6,Grid security alert: voltage instability detected at Kurnool,Grid Security,True,DOC-20260714-KA,Grid Security,0.875,classified,confirmed
EVT-2026-1693,2026-07-04 15:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,310.6,206.5,104.1,104.1,Planned line clearance for grid upgrade work,Maintenance / Outage,True,DOC-20260704-TA,Maintenance / Outage,0.91,classified,confirmed
EVT-2026-1694,2026-07-08 16:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,407.6,244.8,162.8,162.8,"Frequency higher than statutory limit (50.05 Hz), RE reduction mandated",High Frequency,True,DOC-20260708-MA,High Frequency,0.885,classified,confirmed
EVT-2026-1695,2026-07-14 18:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,427.4,348.0,79.4,62.3,Planned line clearance for grid upgrade work,Maintenance / Outage,True,DOC-20260714-MA,Maintenance / Outage,0.91,classified,mismatch
EVT-2026-1696,2026-06-29 07:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,620.7,593.6,27.1,27.1,Emergency backing down to prevent grid failure at Muppandal,Grid Security,True,DOC-20260629-RA,Grid Security,0.863,classified,confirmed
EVT-2026-1697,2026-08-17 18:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,296.1,213.3,82.8,82.8,Grid security alert: voltage instability detected at Kurnool,Grid Security,True,DOC-20260817-TA,Grid Security,0.875,classified,confirmed
EVT-2026-1698,2026-07-01 16:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,187.3,120.2,67.1,67.1,Commercial backing down order from state DISCOM (Javvnl),Commercial / Discom Request,True,DOC-20260701-TA,Commercial / Discom Request,0.882,classified,confirmed
EVT-2026-1699,2026-06-20 08:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,422.1,270.5,151.6,133.2,Low demand period discom backing down request,Commercial / Discom Request,True,DOC-20260620-AN,Commercial / Discom Request,0.911,classified,mismatch
EVT-2026-1700,2026-07-12 17:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,395.7,250.6,145.1,145.1,Commercial backing down order from state DISCOM (Gurowvnl),Commercial / Discom Request,True,DOC-20260712-MA,Commercial / Discom Request,0.882,classified,confirmed
EVT-2026-1701,2026-07-25 07:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,253.6,214.2,39.4,39.4,Transmission line constraint at Tuticorin 400kV corridor,Transmission Constraint,True,DOC-20260725-MA,Transmission Constraint,0.861,classified,confirmed
EVT-2026-1702,2026-07-23 08:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,400.9,260.1,140.8,140.8,"System frequency surge (50.09 Hz), active power curtailment executed",High Frequency,True,DOC-20260723-TA,High Frequency,0.908,classified,confirmed
EVT-2026-1703,2026-06-01 22:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,219.6,182.5,37.1,29.5,Bay maintenance shutdown at Rewa RE pooling station,Maintenance / Outage,True,DOC-20260601-TA,Maintenance / Outage,0.88,classified,mismatch
EVT-2026-1704,2026-06-12 23:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,277.3,210.4,66.9,66.9,Over-generation mitigation required for grid stability,Grid Security,True,DOC-20260612-GU,Grid Security,0.885,classified,confirmed
EVT-2026-1705,2026-07-23 12:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,473.3,405.2,68.1,68.1,Reactive power compensation constraint at Bhadla grid,Grid Security,True,DOC-20260723-KA,Grid Security,0.881,classified,confirmed
EVT-2026-1706,2026-07-11 08:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,451.6,272.0,179.6,179.6,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260711-KA,Transmission Constraint,0.901,classified,confirmed
EVT-2026-1707,2026-06-10 18:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,308.5,215.8,92.7,92.7,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260610-GU,Transmission Constraint,0.901,classified,confirmed
EVT-2026-1708,2026-08-08 14:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,220.4,151.7,68.7,68.7,Grid security alert: voltage instability detected at Bhuj,Grid Security,True,DOC-20260808-MA,Grid Security,0.856,classified,confirmed
EVT-2026-1709,2026-06-13 06:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,306.7,211.1,95.6,95.6,Emergency backing down to prevent grid failure at Kurnool,Grid Security,True,DOC-20260613-KA,Grid Security,0.843,classified,confirmed
EVT-2026-1710,2026-07-03 14:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,154.1,120.9,33.2,33.2,Line loading exceeded thermal capacity limit at Kurnool,Transmission Constraint,True,DOC-20260703-TA,Transmission Constraint,0.891,classified,confirmed
EVT-2026-1711,2026-07-19 14:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,465.3,357.8,107.5,107.5,Substation maintenance work scheduled at Kayathar,Maintenance / Outage,True,DOC-20260719-MA,Maintenance / Outage,0.848,classified,confirmed
EVT-2026-1712,2026-07-30 08:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,283.1,186.8,96.3,96.3,"System frequency surge (50.06 Hz), active power curtailment executed",High Frequency,True,DOC-20260730-MA,High Frequency,0.891,classified,confirmed
EVT-2026-1713,2026-07-30 17:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,264.3,246.6,17.7,21.8,"System frequency surge (50.12 Hz), active power curtailment executed",High Frequency,True,DOC-20260730-MA,High Frequency,0.893,classified,confirmed
EVT-2026-1714,2026-07-08 12:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,426.6,265.2,161.4,109.0,Transmission line constraint at Bhuj 400kV corridor,Transmission Constraint,True,DOC-20260708-KA,Transmission Constraint,0.859,classified,mismatch
EVT-2026-1715,2026-08-07 14:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,167.4,103.0,64.4,64.4,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260807-GU,Commercial / Discom Request,0.898,classified,confirmed
EVT-2026-1716,2026-08-03 02:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,239.6,155.8,83.8,83.8,Substation maintenance work scheduled at Pavagada,Maintenance / Outage,True,DOC-20260803-GU,Maintenance / Outage,0.851,classified,confirmed
EVT-2026-1717,2026-08-18 06:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,164.2,100.2,64.0,64.0,"High frequency in grid (50.09 Hz), backing down instructed by NRLDC",High Frequency,True,DOC-20260818-GU,High Frequency,0.869,classified,confirmed
EVT-2026-1718,2026-07-02 15:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,277.9,176.0,101.9,101.9,Planned line clearance for grid upgrade work,Maintenance / Outage,True,DOC-20260702-TA,Maintenance / Outage,0.91,classified,confirmed
EVT-2026-1719,2026-07-17 11:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,470.4,287.1,183.3,183.3,Line loading exceeded thermal capacity limit at Pavagada,Transmission Constraint,True,DOC-20260717-KA,Transmission Constraint,0.878,classified,confirmed
EVT-2026-1720,2026-07-17 17:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,296.1,228.7,67.4,67.4,Frequency control directive: reduce generation immediately,High Frequency,True,DOC-20260717-KA,High Frequency,0.892,classified,confirmed
EVT-2026-1721,2026-07-27 10:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,203.4,175.2,28.2,21.9,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260727-GU,Commercial / Discom Request,0.898,classified,mismatch
EVT-2026-1722,2026-06-20 10:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,515.0,313.5,201.5,201.5,Line loading exceeded thermal capacity limit at Khavda,Transmission Constraint,True,DOC-20260620-RA,Transmission Constraint,0.887,classified,confirmed
EVT-2026-1723,2026-06-08 09:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,403.1,251.8,151.3,151.3,Reactive power compensation constraint at Pavagada grid,Grid Security,True,DOC-20260608-TA,Grid Security,0.859,classified,confirmed
EVT-2026-1724,2026-06-30 14:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,590.5,420.7,169.8,169.8,Commercial backing down order from state DISCOM (Gurowvnl),Commercial / Discom Request,True,DOC-20260630-RA,Commercial / Discom Request,0.882,classified,confirmed
EVT-2026-1725,2026-08-19 08:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,328.1,309.2,18.9,13.2,Line loading exceeded thermal capacity limit at Kurnool,Transmission Constraint,True,DOC-20260819-AN,Transmission Constraint,0.891,classified,mismatch
EVT-2026-1726,2026-07-01 17:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,288.1,181.4,106.7,106.7,Power surrender by buying utility due to off-peak tariff,Commercial / Discom Request,True,DOC-20260701-GU,Commercial / Discom Request,0.881,classified,confirmed
EVT-2026-1727,2026-06-29 15:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,363.8,252.0,111.8,111.8,Line loading exceeded thermal capacity limit at Bhuj,Transmission Constraint,True,DOC-20260629-TA,Transmission Constraint,0.882,classified,confirmed
EVT-2026-1728,2026-07-20 15:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,335.6,243.2,92.4,97.0,Bay maintenance shutdown at Pavagada RE pooling station,Maintenance / Outage,True,DOC-20260720-KA,Maintenance / Outage,0.872,classified,confirmed
EVT-2026-1729,2026-07-17 09:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,507.5,466.6,40.9,40.9,Line loading exceeded thermal capacity limit at Bhadla,Transmission Constraint,True,DOC-20260717-KA,Transmission Constraint,0.885,classified,confirmed
EVT-2026-1730,2026-08-02 10:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,293.7,245.2,48.5,53.7,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260802-KA,Commercial / Discom Request,0.898,classified,mismatch
EVT-2026-1731,2026-07-04 17:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,306.9,202.6,104.3,104.3,Bay maintenance shutdown at Muppandal RE pooling station,Maintenance / Outage,True,DOC-20260704-MA,Maintenance / Outage,0.893,classified,confirmed
EVT-2026-1732,2026-06-16 16:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,266.1,250.2,15.9,15.9,Line loading exceeded thermal capacity limit at Kurnool,Transmission Constraint,True,DOC-20260616-KA,Transmission Constraint,0.891,classified,confirmed
EVT-2026-1733,2026-06-20 13:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,421.9,267.6,154.3,154.3,Line loading exceeded thermal capacity limit at Pavagada,Transmission Constraint,True,DOC-20260620-RA,Transmission Constraint,0.878,classified,confirmed
EVT-2026-1734,2026-06-07 07:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,948.0,910.1,37.9,37.9,Transmission congestion on Muppandal to Kayathar 765kV line,Transmission Constraint,True,DOC-20260607-RA,Transmission Constraint,0.848,classified,confirmed
EVT-2026-1735,2026-08-14 14:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,277.8,236.3,41.5,41.5,"High frequency in grid (50.05 Hz), backing down instructed by WRLDC",High Frequency,True,DOC-20260814-KA,High Frequency,0.863,classified,confirmed
EVT-2026-1736,2026-07-19 15:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,230.9,170.4,60.5,60.5,Emergency backing down to prevent grid failure at Muppandal,Grid Security,True,DOC-20260719-AN,Grid Security,0.863,classified,confirmed
EVT-2026-1737,2026-06-06 16:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,240.1,219.9,20.2,20.2,Emergency backing down to prevent grid failure at Muppandal,Grid Security,True,DOC-20260606-TA,Grid Security,0.863,classified,confirmed
EVT-2026-1738,2026-06-05 11:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,160.6,133.6,27.0,27.0,Planned line clearance for grid upgrade work,Maintenance / Outage,True,DOC-20260605-TA,Maintenance / Outage,0.91,classified,confirmed
EVT-2026-1739,2026-08-05 12:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,337.3,290.8,46.5,46.5,Frequency control directive: reduce generation immediately,High Frequency,True,DOC-20260805-AN,High Frequency,0.892,classified,confirmed
EVT-2026-1740,2026-06-02 12:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,813.9,526.9,287.0,317.8,Protection relay testing shutdown at pooling station,Maintenance / Outage,True,DOC-20260602-RA,Maintenance / Outage,0.891,classified,mismatch
EVT-2026-1741,2026-07-10 17:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,203.3,168.4,34.9,34.9,DISCOM commercial request due to low demand period,Commercial / Discom Request,True,DOC-20260710-TA,Commercial / Discom Request,0.917,classified,confirmed
EVT-2026-1742,2026-06-27 11:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,350.9,246.0,104.9,104.9,N-1 contingency constraint triggered on evacuation line,Transmission Constraint,True,DOC-20260627-TA,Transmission Constraint,0.897,classified,confirmed
EVT-2026-1743,2026-07-30 10:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,288.5,183.8,104.7,92.0,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260730-MA,Transmission Constraint,0.901,classified,mismatch
EVT-2026-1744,2026-08-11 07:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,329.5,217.5,112.0,112.0,Substation maintenance work scheduled at Kurnool,Maintenance / Outage,True,DOC-20260811-TA,Maintenance / Outage,0.868,classified,confirmed
EVT-2026-1745,2026-06-16 12:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,304.6,264.0,40.6,40.6,Planned line clearance for grid upgrade work,Maintenance / Outage,True,DOC-20260616-GU,Maintenance / Outage,0.91,classified,confirmed
